,id,created_at,cleaned_tweet
337,1388227641140985856,2021-04-30 20:23:56+00:00,lit world free creation soon home cap
338,1388219998510804736,,
339,1393536110064816128,2021-05-15 11:57:53+00:00,lit world free creation soon home cap
340,1388211952774569984,2021-04-30 19:21:35+00:00,lit world free creation soon home cap
341,1393553116885250048,2021-05-15 13:05:28+00:00,lit world free creation soon home cap
342,1388215175317127168,2021-04-30 19:34:24+00:00,lit world free creation soon home cap
343,1388208818731900928,2021-04-30 19:09:08+00:00,lit world free creation soon home cap
344,1388227655640645632,2021-04-30 20:23:59+00:00,lit world free creation soon home cap
345,1393525741803872256,2021-05-15 11:16:41+00:00,project lit join
346,1388227847609716736,2021-04-30 20:24:45+00:00,lit world free creation soon home cap
347,1388229591555198720,,
348,1393554066689638400,2021-05-15 13:09:15+00:00,lit world free creation soon home cap
349,1393554056094920704,2021-05-15 13:09:12+00:00,lit world free creation soon home cap
350,1388229087295062016,2021-04-30 20:29:41+00:00,lit world free creation soon home cap
351,1388218806036741888,,
352,1388215194677960704,2021-04-30 19:34:28+00:00,lit world free creation soon home cap
353,1388229014070849536,2021-04-30 20:29:23+00:00,lit world free creation soon home cap
354,1393536126766436352,2021-05-15 11:57:57+00:00,lit world free creation soon home cap
355,1393549899950661632,2021-05-15 12:52:41+00:00,lit world free creation soon home cap
356,1388215112696172288,,
357,1393553820391813120,2021-05-15 13:08:16+00:00,lit world free creation soon home cap
358,1388209226967928832,2021-04-30 19:10:46+00:00,lit world free creation soon home cap
359,1388229810527289088,,
360,1388214358031835136,2021-04-30 19:31:09+00:00,lit world free creation soon home cap
361,1393513284255457280,2021-05-15 10:27:11+00:00,lit world free creation soon home cap
362,1393520001185894400,2021-05-15 10:53:53+00:00,lit world free creation soon home cap
363,1388219721154064384,2021-04-30 19:52:28+00:00,lit world free creation soon home cap
364,1388227970293112832,2021-04-30 20:25:14+00:00,lit world free creation soon home cap
365,1393524772823191552,2021-05-15 11:12:50+00:00,lit world free creation soon home cap
366,1388229785352953856,2021-04-30 20:32:27+00:00,lit world free creation soon home cap
367,1393549978291822336,,
